日期,測站,測項,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019/1/1,基隆,RAINFALL,1.431578208,1.205637666,1.205637666,1.770489021,1.092667395,0.979697124,1.65751875,1.205637666,0.866726853,0.753756582,0.52781604,0.753756582,0.979697124,1.092667395,1.092667395,0.866726853,0.979697124,1.318607937,1.205637666,0.640786311,1.318607937,1.770489021,1.318607937,1.65751875
2019/1/1,基隆,RH,0.932799938,0.932799938,0.932799938,0.932799938,0.853785382,0.932799938,0.853785382,0.853785382,0.853785382,0.774770826,0.774770826,0.774770826,0.853785382,0.853785382,0.932799938,0.932799938,0.932799938,0.932799938,0.774770826,0.774770826,0.774770826,0.853785382,0.932799938,0.932799938
2019/1/1,基隆,SO2,-1.642646788,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.695287394,-0.57686747,-0.695287394,-0.695287394,-0.695287394
2019/1/1,基隆,THC,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044
2019/1/1,基隆,WD_HR,-0.705490728,-0.695199453,-0.695199453,-0.695199453,-0.674616904,-0.664325629,-0.705490728,-0.715782002,-0.664325629,-0.64374308,-0.705490728,-0.684908178,-0.674616904,-0.674616904,-0.674616904,-0.684908178,-0.674616904,-0.684908178,-0.684908178,-0.684908178,-0.674616904,-0.695199453,-0.695199453,-0.695199453
2019/1/1,基隆,WIND_DIREC,-0.675053796,-0.756942169,-0.654581703,-0.715997983,-0.685289843,-0.593165423,-0.654581703,-0.695525889,-0.726234029,-0.613637516,-0.685289843,-0.675053796,-0.664817749,-0.675053796,-0.695525889,-0.644345656,-0.644345656,-0.695525889,-0.695525889,-0.695525889,-0.63410961,-0.726234029,-0.675053796,-0.623873563
2019/1/1,基隆,WIND_SPEED,1.396077983,1.812779827,1.396077983,1.534978598,1.534978598,1.118276754,1.118276754,1.812779827,1.673879213,0.840475524,0.979376139,1.534978598,1.257177368,1.812779827,1.257177368,1.396077983,1.257177368,1.673879213,1.534978598,2.229481671,0.562674295,1.673879213,1.673879213,1.951680442
2019/1/1,基隆,WS_HR,1.887945551,2.363473072,1.412418031,1.887945551,1.570927204,1.570927204,1.887945551,2.521982245,1.887945551,1.729436378,1.570927204,1.887945551,1.570927204,1.729436378,1.412418031,1.570927204,1.887945551,2.204963898,2.046454725,2.363473072,1.412418031,2.204963898,2.046454725,1.887945551
2019/1/2,基隆,AMB_TEMP,-1.478967732,-1.478967732,-1.478967732,-1.45892818,-1.418849075,-1.398809523,-1.358730419,-1.358730419,-1.378769971,-1.358730419,-1.358730419,-1.318651315,-1.318651315,-1.298611763,-1.258532658,-1.218453554,-1.17837445,-1.17837445,-1.118255794,-1.058137137,-1.058137137,-1.118255794,-1.118255794,-1.138295346
2019/1/2,基隆,CH4,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807
2019/1/2,基隆,CO,-0.585644011,-0.585644011,-0.634975745,-0.634975745,-0.634975745,-0.486980544,-0.43764881,-0.19099014,-0.240321874,-0.289653608,-0.240321874,-0.19099014,-0.092326673,-0.19099014,-0.19099014,-0.19099014,-0.19099014,-0.092326673,-0.042994939,-0.338985342,-0.388317076,-0.338985342,-0.43764881,-0.388317076
2019/1/2,基隆,NMHC,-0.786501407,-0.786501407,-0.786501407,-0.906870906,-0.786501407,-0.786501407,-0.666131908,-0.545762409,-0.545762409,-0.666131908,-0.545762409,-0.545762409,-0.42539291,-0.545762409,-0.42539291,-0.545762409,-0.42539291,-0.42539291,-0.42539291,-0.545762409,-0.786501407,-0.666131908,-0.666131908,-0.786501407
2019/1/2,基隆,NO,-0.432903081,-0.405948774,-0.378994467,-0.419425928,-0.392471621,-0.419425928,-0.432903081,-0.392471621,-0.392471621,-0.378994467,-0.365517314,-0.378994467,-0.378994467,-0.365517314,-0.365517314,-0.35204016,-0.338563007,-0.365517314,-0.365517314,-0.365517314,-0.35204016,-0.35204016,-0.378994467,-0.405948774
2019/1/2,基隆,NO2,-0.926494449,-0.900843638,-0.977796071,-0.990621476,-0.964970665,-0.939319854,-0.734113365,-0.567383093,-0.644335526,-0.580208498,-0.580208498,-0.477605254,-0.387827415,-0.490430659,-0.387827415,-0.528906876,-0.439129037,-0.439129037,-0.426303632,-0.631510121,-0.657160932,-0.695637148,-0.746938771,-0.798240393
2019/1/2,基隆,NOx,-0.778701473,-0.748831455,-0.778701473,-0.808571491,-0.786168977,-0.778701473,-0.666688906,-0.547208834,-0.592013861,-0.547208834,-0.53974133,-0.487468798,-0.435196267,-0.487468798,-0.427728762,-0.502403807,-0.450131276,-0.45759878,-0.45759878,-0.569611347,-0.584546356,-0.599481365,-0.644286392,-0.696558923
2019/1/2,基隆,O3,0.52275144,0.52275144,0.52275144,0.470411545,0.470411545,0.365731755,0.31339186,0.261051965,0.261051965,0.261051965,0.261051965,0.261051965,0.261051965,0.20871207,0.156372175,0.20871207,0.20871207,0.20871207,0.20871207,0.20871207,0.261051965,0.261051965,0.31339186,0.31339186
2019/1/2,基隆,PM10,-1.367743832,-1.498823006,-1.302204245,-1.171125071,-1.236664658,-1.236664658,-1.105585484,-1.302204245,-1.105585484,-1.302204245,-0.97450631,-0.581268787,-0.712347962,-0.450189613,-0.712347962,-0.712347962,-1.040045897,-0.777887549,-1.171125071,-1.105585484,-0.843427136,-1.302204245,-1.171125071,-1.171125071
2019/1/2,基隆,PM2.5,-1.490307531,-1.490307531,-1.490307531,-1.490307531,-1.354619295,-1.354619295,-0.947554589,-1.083242824,-1.354619295,-1.354619295,-1.490307531,-1.354619295,-1.354619295,-0.947554589,-0.811866354,-0.676178118,-0.676178118,-0.811866354,-0.676178118,-0.811866354,-0.947554589,-0.947554589,-0.947554589,-1.083242824
2019/1/2,基隆,RAINFALL,1.65751875,0.979697124,1.092667395,0.753756582,0.753756582,1.092667395,0.866726853,1.431578208,1.092667395,1.205637666,0.188905227,0.414845769,0.075934956,0.075934956,0.301875498,0.640786311,1.65751875,0.753756582,1.431578208,1.318607937,1.544548479,1.205637666,1.544548479,2.109399834
2019/1/2,基隆,RH,0.932799938,0.853785382,0.853785382,0.774770826,0.695756271,0.853785382,0.853785382,0.853785382,0.853785382,0.853785382,0.853785382,0.774770826,0.774770826,0.853785382,0.853785382,0.774770826,0.853785382,0.853785382,0.853785382,0.932799938,0.932799938,0.932799938,1.011814493,1.011814493
2019/1/2,基隆,SO2,-0.57686747,-0.221607698,-0.340027622,-0.221607698,-0.340027622,-0.340027622,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.103187773,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.221607698,-0.340027622,-0.340027622,-0.221607698,-0.221607698
2019/1/2,基隆,THC,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044
2019/1/2,基隆,WD_HR,-0.705490728,-0.674616904,-0.695199453,-0.684908178,-0.695199453,-0.654034354,-0.695199453,-0.705490728,-0.705490728,-0.715782002,-0.726073277,-0.736364552,-0.726073277,-0.715782002,-0.695199453,-0.664325629,-0.684908178,-0.684908178,-0.674616904,-0.715782002,-0.684908178,-0.684908178,-0.705490728,-0.715782002
2019/1/2,基隆,WIND_DIREC,-0.715997983,-0.664817749,-0.715997983,-0.715997983,-0.685289843,-0.552221237,-0.685289843,-0.685289843,-0.726234029,-0.767178216,-0.685289843,-0.63410961,-0.705761936,-0.695525889,-0.715997983,-0.593165423,-0.675053796,-0.767178216,-0.705761936,-0.726234029,-0.664817749,-0.705761936,-0.675053796,-0.726234029
2019/1/2,基隆,WIND_SPEED,0.979376139,2.090581057,1.673879213,1.534978598,0.979376139,1.534978598,1.257177368,2.646183516,2.646183516,1.812779827,0.979376139,0.284873065,0.42377368,0.562674295,1.257177368,0.145972451,0.70157491,1.257177368,1.118276754,1.534978598,1.396077983,0.979376139,0.42377368,0.562674295
2019/1/2,基隆,WS_HR,1.412418031,1.570927204,1.729436378,1.570927204,1.570927204,1.095399684,1.412418031,2.204963898,2.521982245,2.363473072,2.046454725,1.412418031,1.253908857,1.253908857,1.253908857,0.93689051,1.412418031,1.253908857,1.412418031,1.887945551,2.204963898,1.729436378,1.570927204,1.095399684
2019/1/3,基隆,AMB_TEMP,-1.138295346,-1.158334898,-1.158334898,-1.17837445,-1.198414002,-1.158334898,-1.138295346,-1.138295346,-1.118255794,-1.058137137,-1.098216241,-1.038097585,-1.018058033,-0.998018481,-1.018058033,-0.998018481,-0.977978929,-0.977978929,-0.937899824,-0.877781168,-0.817662512,-0.757543855,-0.697425199,-0.657346095
2019/1/3,基隆,CH4,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807
2019/1/3,基隆,CO,-0.43764881,-0.634975745,-0.634975745,-0.536312277,-0.536312277,-0.536312277,-0.289653608,0.006336795,-0.042994939,-0.042994939,-0.042994939,0.055668529,0.006336795,0.006336795,0.105000263,0.105000263,0.105000263,0.105000263,0.154331997,0.055668529,-0.042994939,-0.042994939,-0.141658406,-0.289653608
2019/1/3,基隆,NMHC,-0.666131908,-0.786501407,-0.786501407,-0.786501407,-0.786501407,-0.786501407,-0.666131908,-0.42539291,-0.42539291,-0.545762409,-0.42539291,-0.42539291,-0.545762409,-0.545762409,-0.42539291,-0.545762409,-0.545762409,-0.545762409,-0.42539291,-0.545762409,-0.545762409,-0.666131908,-0.666131908,-0.786501407
2019/1/3,基隆,NO,-0.405948774,-0.419425928,-0.419425928,-0.459857389,-0.432903081,-0.432903081,-0.405948774,-0.392471621,-0.378994467,-0.378994467,-0.378994467,-0.365517314,-0.35204016,-0.378994467,-0.405948774,-0.405948774,-0.365517314,-0.378994467,-0.378994467,-0.432903081,-0.392471621,-0.432903081,-0.405948774,-0.378994467
2019/1/3,基隆,NO2,-0.83671661,-1.003446882,-1.029097693,-1.003446882,-1.029097693,-1.003446882,-0.785414987,-0.554557687,-0.631510121,-0.451954443,-0.593033904,-0.451954443,-0.593033904,-0.567383093,-0.516081471,-0.554557687,-0.426303632,-0.567383093,-0.490430659,-0.516081471,-0.60585931,-0.631510121,-0.72128796,-0.772589582
2019/1/3,基隆,NOx,-0.711493932,-0.816038995,-0.830974004,-0.838441508,-0.838441508,-0.8235065,-0.681623915,-0.53974133,-0.569611347,-0.472533789,-0.554676338,-0.465066285,-0.53974133,-0.53974133,-0.517338816,-0.547208834,-0.450131276,-0.532273825,-0.494936303,-0.53974133,-0.569611347,-0.614416374,-0.644286392,-0.659221401
2019/1/3,基隆,O3,0.31339186,0.41807165,0.470411545,0.41807165,0.41807165,0.41807165,0.31339186,0.156372175,0.156372175,0.156372175,0.156372175,0.051692385,0.156372175,0.156372175,0.156372175,0.156372175,0.10403228,0.156372175,0.10403228,0.10403228,0.156372175,0.156372175,0.20871207,0.20871207
2019/1/3,基隆,PM10,-0.646808375,-1.367743832,-1.171125071,-1.302204245,-1.105585484,-1.105585484,-1.105585484,-1.171125071,-1.302204245,-1.498823006,-1.236664658,-1.236664658,-1.236664658,-1.171125071,-1.236664658,-1.105585484,-1.433283419,-1.433283419,-0.908966723,-0.908966723,-0.908966723,-1.040045897,-0.777887549,-0.712347962
2019/1/3,基隆,PM2.5,-1.354619295,-1.083242824,-1.083242824,-1.354619295,-1.083242824,-1.083242824,-1.083242824,-0.947554589,-1.083242824,-1.083242824,-1.354619295,-1.083242824,-1.490307531,-1.354619295,-1.083242824,-1.083242824,-0.811866354,-1.083242824,-0.947554589,-1.083242824,-1.354619295,-1.083242824,-1.083242824,-1.083242824
2019/1/3,基隆,RAINFALL,2.222370105,1.544548479,1.431578208,1.544548479,1.65751875,1.65751875,1.431578208,1.318607937,0.979697124,0.640786311,0.866726853,0.753756582,0.866726853,0.52781604,0.753756582,0.753756582,1.205637666,0.753756582,0.866726853,0.414845769,0.414845769,0.188905227,0.414845769,0.075934956
2019/1/3,基隆,RH,1.090829049,1.011814493,1.090829049,1.090829049,1.011814493,1.011814493,0.932799938,0.932799938,0.932799938,0.932799938,0.932799938,1.011814493,1.090829049,1.011814493,1.011814493,1.090829049,1.090829049,1.169843605,1.090829049,1.011814493,0.932799938,0.932799938,1.011814493,1.011814493
2019/1/3,基隆,SO2,-0.340027622,-1.40580694,-1.524226864,-1.524226864,-1.40580694,-1.40580694,-1.40580694,-1.40580694,-1.40580694,-1.287387016,-1.287387016,-1.40580694,-1.40580694,-1.287387016,-1.40580694,-1.287387016,-1.40580694,-1.287387016,-1.287387016,-1.287387016,-1.287387016,-1.287387016,-1.40580694,-1.287387016
2019/1/3,基隆,THC,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044,-0.600538044
2019/1/3,基隆,WD_HR,-0.736364552,-0.684908178,-0.705490728,-0.654034354,-0.674616904,-0.674616904,-0.695199453,-0.684908178,-0.674616904,-0.664325629,-0.664325629,-0.695199453,-0.715782002,-0.715782002,-0.705490728,-0.726073277,-0.684908178,-0.705490728,-0.695199453,-0.726073277,-0.705490728,-0.674616904,-0.664325629,-0.715782002
2019/1/3,基隆,WIND_DIREC,-0.797886355,-0.726234029,-0.593165423,-0.593165423,-0.664817749,-0.675053796,-0.705761936,-0.644345656,-0.675053796,-0.685289843,-0.664817749,-0.818358449,-0.746706122,-0.695525889,-0.767178216,-0.705761936,-0.685289843,-0.756942169,-0.664817749,-0.756942169,-0.675053796,-0.675053796,-0.685289843,-0.808122402
2019/1/3,基隆,WIND_SPEED,0.562674295,0.840475524,0.840475524,0.562674295,1.534978598,0.979376139,0.70157491,0.284873065,0.70157491,0.70157491,-0.131828779,0.284873065,1.534978598,1.812779827,0.562674295,0.42377368,1.257177368,1.118276754,0.562674295,1.951680442,1.673879213,1.534978598,1.396077983,0.007071836
2019/1/3,基隆,WS_HR,1.095399684,0.93689051,0.93689051,0.93689051,0.778381336,0.778381336,0.93689051,1.095399684,1.412418031,0.93689051,0.778381336,0.93689051,2.204963898,1.570927204,1.095399684,1.570927204,1.095399684,2.046454725,2.046454725,2.046454725,1.887945551,2.046454725,2.204963898,1.729436378
2019/1/4,基隆,AMB_TEMP,-0.617266991,-0.577187886,-0.617266991,-0.617266991,-0.537108782,-0.597227439,-0.697425199,-0.657346095,-0.577187886,-0.256555053,0.284512855,0.545027032,0.745422553,0.785501658,0.023998677,0.003959125,-0.076199083,-0.096238636,-0.356752813,-0.537108782,-0.617266991,-0.637306543,-0.637306543,-0.697425199
2019/1/4,基隆,CH4,-0.276055807,-0.276055807,2.908687391,0.360892833,-0.276055807,0.997841472,1.634790112,2.908687391,3.545636031,0.360892833,-0.276055807,-0.594530126,-0.913004446,-0.276055807,0.360892833,0.360892833,0.360892833,-0.276055807,-0.276055807,0.360892833,0.360892833,0.360892833,0.360892833,0.360892833
2019/1/4,基隆,CO,-0.388317076,-0.289653608,-0.289653608,-0.388317076,-0.536312277,0.055668529,1.535620545,6.271466996,8.836717158,1.831610948,-0.240321874,-0.289653608,-0.338985342,-0.43764881,0.992971473,1.239630142,1.782279214,1.387625343,1.486288811,2.028937884,2.571586956,2.818245626,3.064904295,2.571586956
2019/1/4,基隆,NMHC,-0.786501407,-0.786501407,-0.305023411,-0.545762409,-0.666131908,0.417193583,1.620888574,5.95419054,8.48195002,2.10236657,-0.42539291,-0.42539291,-0.42539291,-0.666131908,1.380149576,1.981997071,3.42643106,1.981997071,1.981997071,2.463475067,2.944953064,3.185692062,3.42643106,3.306061561
2019/1/4,基隆,NO,-0.405948774,-0.217268625,-0.217268625,-0.244222932,-0.244222932,-0.069019936,1.696487179,8.300292417,9.648007772,1.96603025,0.025320139,-0.03308086,-0.091481858,-0.149882857,-0.001634168,0.052274446,0.780040738,0.281386057,0.254431749,0.631792049,1.561715644,1.96603025,2.639887927,2.235573321
2019/1/4,基隆,NO2,-0.811065799,-0.823891204,-0.798240393,-0.695637148,-0.541732282,-0.16979552,1.984872615,3.267413171,3.523921283,1.087094225,-0.541732282,-0.610134445,-0.678536608,-0.746938771,2.497888837,3.139159116,5.062969951,3.523921283,3.523921283,3.652175338,3.523921283,3.395667227,3.267413171,2.626142893
2019/1/4,基隆,NOx,-0.696558923,-0.599481365,-0.584546356,-0.53974133,-0.450131276,-0.143963592,2.170962794,6.502115388,7.398215925,1.722912526,-0.300781186,-0.372967063,-0.44515294,-0.517338816,1.424212347,1.79758757,3.36576351,2.170962794,2.170962794,2.469662973,2.843038197,3.067063331,3.36576351,2.693688107
2019/1/4,基隆,O3,0.20871207,0.20871207,0.051692385,-0.00064751,-0.00064751,-0.471706565,-1.382420738,-1.617950265,-1.56561037,-0.681066145,-0.1053273,-0.026817458,0.051692385,0.051692385,-0.31468688,-0.21000709,-1.230635042,-1.04744541,-1.293442916,-1.602248297,-1.665056171,-1.67552415,-1.67029016,-1.633652234
2019/1/4,基隆,PM10,-0.581268787,-0.843427136,-1.105585484,-1.433283419,-1.236664658,-1.433283419,-1.171125071,-1.040045897,-0.450189613,-1.040045897,-0.97450631,-1.138355278,-1.302204245,-1.498823006,0.008587496,1.515997999,1.974775108,2.040314696,2.17139387,2.236933457,2.17139387,2.82678974,2.499091805,2.761250153
2019/1/4,基隆,PM2.5,-1.354619295,-1.354619295,-1.490307531,-1.490307531,-1.490307531,-1.354619295,-0.947554589,-0.133425177,0.273639529,-0.947554589,-1.128472236,-1.309389883,-1.490307531,-1.490307531,-0.201269294,1.087768942,1.359145413,0.952080706,1.494833648,1.494833648,1.494833648,1.494833648,1.766210119,1.766210119
2019/1/4,基隆,RAINFALL,-0.150005586,-0.037035315,-0.037035315,0.075934956,-0.150005586,-0.262975857,-0.150005586,-0.037035315,-0.262975857,-0.150005586,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857,-0.262975857
2019/1/4,基隆,RH,0.932799938,0.932799938,1.090829049,1.24885816,0.774770826,0.853785382,1.327872716,1.327872716,1.327872716,0.932799938,-0.331432953,-1.042563955,-1.437636733,-1.516651289,-0.252418398,-0.094389286,0.063639825,-0.094389286,0.221668936,0.537727159,0.616741715,0.616741715,0.616741715,0.695756271
2019/1/4,基隆,SO2,-1.287387016,-0.695287394,-0.813707319,-0.813707319,-0.57686747,-0.695287394,0.015232151,1.67311109,2.738890408,1.199431393,0.133652075,-0.162397735,-0.458447546,-0.57686747,2.383630635,2.383630635,2.975730256,1.199431393,1.909950938,1.909950938,2.383630635,2.620470484,2.265210711,2.738890408
2019/1/4,基隆,THC,-0.600538044,-0.600538044,2.230617213,0.343180375,-0.600538044,0.815039585,1.758758004,4.589913261,6.005490889,1.286898794,-0.600538044,-0.600538044,-0.600538044,-0.600538044,0.815039585,1.286898794,1.758758004,0.815039585,0.815039585,1.286898794,1.286898794,1.758758004,1.758758004,1.758758004
2019/1/4,基隆,WD_HR,-0.674616904,-0.664325629,-0.736364552,-0.705490728,-0.592286706,-0.695199453,1.291016558,1.033734691,-0.499665234,-0.602577981,-0.530539058,-0.427626312,0.817617923,0.025189774,-0.64374308,-0.726073277,0.61179243,1.054317241,1.167521262,1.198395086,1.321890382,1.352764206,1.239560185,1.198395086
2019/1/4,基隆,WIND_DIREC,-0.756942169,-0.654581703,-0.818358449,-0.746706122,-0.685289843,1.33121134,1.341447386,-0.971899148,-0.695525889,-0.562457283,0.880825289,0.798936916,0.932005522,-0.654581703,-0.582929377,1.924902043,0.870589242,1.116254361,1.157198547,1.20837878,-0.715997983,1.167434594,1.23908692,1.157198547
2019/1/4,基隆,WIND_SPEED,0.562674295,-0.409630008,-0.826331852,0.145972451,-0.131828779,-0.965232467,-0.965232467,-0.826331852,-0.548530623,0.70157491,0.42377368,0.979376139,2.78508413,0.70157491,-0.270729393,-1.104133082,1.257177368,2.229481671,2.507282901,-0.409630008,-0.965232467,0.70157491,-0.548530623,0.562674295
2019/1/4,基隆,WS_HR,1.729436378,0.461362989,-0.331182878,0.144344642,1.253908857,-0.648201225,-0.648201225,-1.123728746,-1.123728746,1.095399684,0.461362989,-0.965219572,1.412418031,0.619872163,-0.806710399,-0.806710399,-1.123728746,2.046454725,2.363473072,1.729436378,0.461362989,0.461362989,-0.172673705,0.302853816
2019/1/5,基隆,AMB_TEMP,-0.737504303,-0.817662512,-0.817662512,-0.89782072,-0.917860272,-0.937899824,-0.977978929,-0.977978929,-0.977978929,-0.917860272,-0.617266991,-0.276594605,-0.396831917,-0.617266991,-0.777583408,-0.837702064,-0.857741616,-0.857741616,-0.837702064,-0.837702064,-0.817662512,-0.837702064,-0.837702064,-0.857741616
2019/1/5,基隆,CH4,0.360892833,0.360892833,0.997841472,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.913004446,-0.913004446,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,-0.276055807,0.360892833,0.360892833,0.360892833,0.360892833,-0.276055807,-0.276055807
2019/1/5,基隆,CO,1.831610948,0.499654134,0.647649335,-0.388317076,-0.43764881,-0.43764881,-0.585644011,-0.338985342,-0.486980544,0.055668529,0.696981069,0.400990666,-0.486980544,-0.240321874,0.400990666,0.351658932,0.252995465,0.499654134,0.894308005,1.09163494,1.436957077,1.239630142,0.400990666,0.006336795
2019/1/5,基隆,NMHC,2.463475067,1.139410578,1.500519075,0.056085086,-0.064284413,-0.064284413,-0.42539291,-0.305023411,-0.42539291,0.296824084,1.019041079,0.657932581,-0.184653912,-0.064284413,0.77830208,0.537563082,0.417193583,0.537563082,0.657932581,0.657932581,0.77830208,0.89867158,-0.064284413,-0.305023411
2019/1/5,基隆,NO,1.292172573,-0.230745778,-0.136405703,0.079228753,-0.3116087,-0.338563007,-0.3116087,-0.217268625,-0.163360011,0.038797293,0.402680438,0.348771824,-0.12292855,-0.230745778,-0.190314318,-0.203791471,-0.257700085,-0.325085853,-0.3116087,-0.271177239,-0.015111322,-0.055542782,-0.325085853,-0.257700085
2019/1/5,基隆,NO2,2.497888837,1.856618559,1.984872615,1.343602336,0.317569891,0.189315836,0.574078003,1.215348281,0.830586114,0.830586114,0.702332058,0.95884017,0.189315836,0.830586114,1.343602336,1.087094225,1.087094225,1.471856392,1.215348281,1.343602336,1.600110448,1.087094225,0.574078003,1.471856392
2019/1/5,基隆,NOx,2.170962794,0.976162078,1.050837123,0.826811989,0.005386497,-0.069288548,0.154736586,0.602786855,0.453436765,0.52811181,0.602786855,0.752136944,0.080061542,0.378761721,0.602786855,0.52811181,0.453436765,0.752136944,0.52811181,0.602786855,0.901487034,0.6774619,0.154736586,0.752136944
